seed,schedule,phase,local_offset,global_step,dataset,n_weighted_rows,correct_weighted_rows,exact_empirical_accuracy,weighted_binary_cross_entropy,reconstructed_from_canonical_logits_and_frozen_integer_weights
617,y_q_p,component_1_Y,1,1,concordant_washout,9216,5760,0.625,0.6809688860500819,True
617,y_q_p,component_1_Y,117,117,component_P,9216,4608,0.5,3.398669243282706,True
617,y_q_p,component_1_Y,117,117,component_Q,9216,4608,0.5,3.369517755418306,True
617,y_q_p,component_1_Y,117,117,component_Y,9216,9216,1.0,0.0010929781270268926,True
617,y_q_p,component_1_Y,117,117,three_component_pool,27648,18432,0.6666666666666666,2.256426658942679,True
617,y_q_p,component_1_Y,117,117,concordant_washout,9216,9216,1.0,0.0009582564931344493,True
617,y_q_p,component_1_Y,128,128,component_P,9216,4608,0.5,3.470525341513481,True
617,y_q_p,component_1_Y,128,128,component_Q,9216,4608,0.5,3.4418676481581763,True
617,y_q_p,component_1_Y,128,128,component_Y,9216,9216,1.0,0.0009456785922701441,True
617,y_q_p,component_1_Y,128,128,three_component_pool,27648,18432,0.6666666666666666,2.3044462227546427,True
617,y_q_p,component_1_Y,128,128,concordant_washout,9216,9216,1.0,0.0008281059413727409,True
617,y_q_p,component_1_Y,13,13,component_P,9216,4512,0.4895833333333333,0.6928260337944683,True
617,y_q_p,component_1_Y,13,13,component_Q,9216,4512,0.4895833333333333,0.6917692967135056,True
617,y_q_p,component_1_Y,13,13,component_Y,9216,8832,0.9583333333333334,0.6332534827231091,True
617,y_q_p,component_1_Y,13,13,three_component_pool,27648,17856,0.6458333333333334,0.6726162710770277,True
617,y_q_p,component_1_Y,13,13,concordant_washout,9216,8640,0.9375,0.6274926414400244,True
617,y_q_p,component_1_Y,161,161,component_P,9216,4608,0.5,3.654640090773196,True
617,y_q_p,component_1_Y,161,161,component_Q,9216,4608,0.5,3.6245675420649284,True
617,y_q_p,component_1_Y,161,161,component_Y,9216,9216,1.0,0.0006548102580949982,True
617,y_q_p,component_1_Y,161,161,three_component_pool,27648,18432,0.6666666666666666,2.426620814365407,True
617,y_q_p,component_1_Y,161,161,concordant_washout,9216,9216,1.0,0.00057360480486305,True
617,y_q_p,component_1_Y,17,17,component_P,9216,4608,0.5,0.6926811731751612,True
617,y_q_p,component_1_Y,17,17,component_Q,9216,4608,0.5,0.6932549795545524,True
617,y_q_p,component_1_Y,17,17,component_Y,9216,9216,1.0,0.5974613933658737,True
617,y_q_p,component_1_Y,17,17,three_component_pool,27648,18432,0.6666666666666666,0.6611325153651959,True
617,y_q_p,component_1_Y,17,17,concordant_washout,9216,9216,1.0,0.5869395823324599,True
617,y_q_p,component_1_Y,2,2,component_P,9216,5088,0.5520833333333334,0.687648296334527,True
617,y_q_p,component_1_Y,2,2,component_Q,9216,5664,0.6145833333333334,0.6909076196596446,True
617,y_q_p,component_1_Y,2,2,component_Y,9216,5376,0.5833333333333334,0.6863087062332163,True
617,y_q_p,component_1_Y,2,2,three_component_pool,27648,16128,0.5833333333333334,0.6882882074091292,True
617,y_q_p,component_1_Y,2,2,concordant_washout,9216,6912,0.75,0.6775349037981546,True
617,y_q_p,component_1_Y,222,222,component_P,9216,4608,0.5,3.9252333321911754,True
617,y_q_p,component_1_Y,222,222,component_Q,9216,4608,0.5,3.8906516899723647,True
617,y_q_p,component_1_Y,222,222,component_Y,9216,9216,1.0,0.00038254057338315124,True
617,y_q_p,component_1_Y,222,222,three_component_pool,27648,18432,0.6666666666666666,2.605422520912308,True
617,y_q_p,component_1_Y,222,222,concordant_washout,9216,9216,1.0,0.0003357366841568696,True
617,y_q_p,component_1_Y,24,24,component_P,9216,4608,0.5,0.7161767169956474,True
617,y_q_p,component_1_Y,24,24,component_Q,9216,4608,0.5,0.7086289751695412,True
617,y_q_p,component_1_Y,24,24,component_Y,9216,9216,1.0,0.4980322658393127,True
617,y_q_p,component_1_Y,24,24,three_component_pool,27648,18432,0.6666666666666666,0.6409459860015004,True
617,y_q_p,component_1_Y,24,24,concordant_washout,9216,9216,1.0,0.488470338634152,True
617,y_q_p,component_1_Y,256,256,component_P,9216,4608,0.5,4.050206040055401,True
617,y_q_p,component_1_Y,256,256,component_Q,9216,4608,0.5,4.013604471367852,True
617,y_q_p,component_1_Y,256,256,component_Y,9216,9216,1.0,0.00029851498360296806,True
617,y_q_p,component_1_Y,256,256,three_component_pool,27648,18432,0.6666666666666666,2.6880363421356184,True
617,y_q_p,component_1_Y,256,256,concordant_washout,9216,9216,1.0,0.0002621427665083962,True
617,y_q_p,component_1_Y,3,3,component_P,9216,4704,0.5104166666666666,0.6887265683593845,True
617,y_q_p,component_1_Y,3,3,component_Q,9216,5280,0.5729166666666666,0.6910212652868393,True
617,y_q_p,component_1_Y,3,3,component_Y,9216,6144,0.6666666666666666,0.6828696148209383,True
617,y_q_p,component_1_Y,3,3,three_component_pool,27648,16128,0.5833333333333334,0.687539149489054,True
617,y_q_p,component_1_Y,3,3,concordant_washout,9216,6912,0.75,0.6753407810115125,True
617,y_q_p,component_1_Y,33,33,component_P,9216,4608,0.5,0.8135453678415959,True
617,y_q_p,component_1_Y,33,33,component_Q,9216,4608,0.5,0.8102925321940533,True
617,y_q_p,component_1_Y,33,33,component_Y,9216,9216,1.0,0.30085608124477037,True
617,y_q_p,component_1_Y,33,33,three_component_pool,27648,18432,0.6666666666666666,0.6415646604268064,True
617,y_q_p,component_1_Y,33,33,concordant_washout,9216,9216,1.0,0.28488260612677013,True
617,y_q_p,component_1_Y,4,4,component_P,9216,4896,0.53125,0.6899248002874232,True
617,y_q_p,component_1_Y,4,4,component_Q,9216,4608,0.5,0.6911610221808508,True
617,y_q_p,component_1_Y,4,4,component_Y,9216,6624,0.71875,0.6793990796947393,True
617,y_q_p,component_1_Y,4,4,three_component_pool,27648,16128,0.5833333333333334,0.6868283007210044,True
617,y_q_p,component_1_Y,4,4,concordant_washout,9216,6912,0.75,0.6733152343923736,True
617,y_q_p,component_1_Y,45,45,component_P,9216,4608,0.5,1.320951218379789,True
617,y_q_p,component_1_Y,45,45,component_Q,9216,4608,0.5,1.3142470429263038,True
617,y_q_p,component_1_Y,45,45,component_Y,9216,9216,1.0,0.07709326200786751,True
617,y_q_p,component_1_Y,45,45,three_component_pool,27648,18432,0.6666666666666666,0.9040971744379868,True
617,y_q_p,component_1_Y,45,45,concordant_washout,9216,9216,1.0,0.07007459698980643,True
617,y_q_p,component_1_Y,5,5,component_P,9216,4992,0.5416666666666666,0.6907980734411303,True
617,y_q_p,component_1_Y,5,5,component_Q,9216,4416,0.4791666666666667,0.691231026028984,True
617,y_q_p,component_1_Y,5,5,component_Y,9216,7872,0.8541666666666666,0.6757139332211983,True
617,y_q_p,component_1_Y,5,5,three_component_pool,27648,17280,0.625,0.6859143442304377,True
617,y_q_p,component_1_Y,5,5,concordant_washout,9216,8064,0.875,0.6706682906745183,True
617,y_q_p,component_1_Y,62,62,component_P,9216,4608,0.5,2.3926840795265583,True
617,y_q_p,component_1_Y,62,62,component_Q,9216,4608,0.5,2.374153544271137,True
617,y_q_p,component_1_Y,62,62,component_Y,9216,9216,1.0,0.008177735976426832,True
617,y_q_p,component_1_Y,62,62,three_component_pool,27648,18432,0.6666666666666666,1.591671786591374,True
617,y_q_p,component_1_Y,62,62,concordant_washout,9216,9216,1.0,0.007240196175570029,True
617,y_q_p,component_1_Y,7,7,component_P,9216,4608,0.5,0.69250029097172,True
617,y_q_p,component_1_Y,7,7,component_Q,9216,4608,0.5,0.6914039663722464,True
617,y_q_p,component_1_Y,7,7,component_Y,9216,8064,0.875,0.6677131036416978,True
617,y_q_p,component_1_Y,7,7,three_component_pool,27648,17280,0.625,0.6838724536618881,True
617,y_q_p,component_1_Y,7,7,concordant_washout,9216,8064,0.875,0.6643972541841816,True
617,y_q_p,component_1_Y,85,85,component_P,9216,4608,0.5,3.0740451533395055,True
617,y_q_p,component_1_Y,85,85,component_Q,9216,4608,0.5,3.052691435497387,True
617,y_q_p,component_1_Y,85,85,component_Y,9216,9216,1.0,0.0020735238309074833,True
617,y_q_p,component_1_Y,85,85,three_component_pool,27648,18432,0.6666666666666666,2.0429367042226,True
617,y_q_p,component_1_Y,85,85,concordant_washout,9216,9216,1.0,0.0018005999516358157,True
617,y_q_p,component_1_Y,9,9,component_P,9216,4800,0.5208333333333334,0.6939372474873459,True
617,y_q_p,component_1_Y,9,9,component_Q,9216,4512,0.4895833333333333,0.691866659128864,True
617,y_q_p,component_1_Y,9,9,component_Y,9216,8544,0.9270833333333334,0.6582181313063331,True
617,y_q_p,component_1_Y,9,9,three_component_pool,27648,17856,0.6458333333333334,0.6813406793075144,True
617,y_q_p,component_1_Y,9,9,concordant_washout,9216,8640,0.9375,0.6561656540819045,True
617,y_q_p,component_2_Q,0,256,component_P,9216,4608,0.5,4.050206040055401,True
617,y_q_p,component_2_Q,0,256,component_Q,9216,4608,0.5,4.013604471367852,True
617,y_q_p,component_2_Q,0,256,component_Y,9216,9216,1.0,0.00029851498360296806,True
617,y_q_p,component_2_Q,0,256,three_component_pool,27648,18432,0.6666666666666666,2.6880363421356184,True
617,y_q_p,component_2_Q,0,256,concordant_washout,9216,9216,1.0,0.0002621427665083962,True
617,y_q_p,component_2_Q,1,257,component_P,9216,4608,0.5,3.9357269505447485,True
617,y_q_p,component_2_Q,1,257,component_Q,9216,4608,0.5,3.7943915838377333,True
617,y_q_p,component_2_Q,1,257,component_Y,9216,9216,1.0,0.00045619222888112847,True
617,y_q_p,component_2_Q,1,257,three_component_pool,27648,18432,0.6666666666666666,2.5768582422037873,True
617,y_q_p,component_2_Q,1,257,concordant_washout,9216,9216,1.0,0.00042925707115802847,True
617,y_q_p,component_2_Q,117,373,component_P,9216,4608,0.5,2.723167574012853,True
617,y_q_p,component_2_Q,117,373,component_Q,9216,9216,1.0,0.005274653139383291,True
617,y_q_p,component_2_Q,117,373,component_Y,9216,4608,0.5,2.5595312379549684,True
617,y_q_p,component_2_Q,117,373,three_component_pool,27648,18432,0.6666666666666666,1.7626578217024014,True
617,y_q_p,component_2_Q,117,373,concordant_washout,9216,9216,1.0,0.0044161751155868826,True
617,y_q_p,component_2_Q,128,384,component_P,9216,4608,0.5,2.8848760106452627,True
617,y_q_p,component_2_Q,128,384,component_Q,9216,9216,1.0,0.003830388686053667,True
617,y_q_p,component_2_Q,128,384,component_Y,9216,4608,0.5,2.714265709066335,True
617,y_q_p,component_2_Q,128,384,three_component_pool,27648,18432,0.6666666666666666,1.8676573694658838,True
617,y_q_p,component_2_Q,128,384,concordant_washout,9216,9216,1.0,0.0032226909202935053,True
617,y_q_p,component_2_Q,13,269,component_P,9216,3648,0.3958333333333333,2.4190134843366304,True
617,y_q_p,component_2_Q,13,269,component_Q,9216,4800,0.5208333333333334,1.6078213817900797,True
617,y_q_p,component_2_Q,13,269,component_Y,9216,8256,0.8958333333333334,0.2059893141815321,True
617,y_q_p,component_2_Q,13,269,three_component_pool,27648,16704,0.6041666666666666,1.4109413934360806,True
617,y_q_p,component_2_Q,13,269,concordant_washout,9216,7488,0.8125,0.2755921308516215,True
617,y_q_p,component_2_Q,161,417,component_P,9216,4608,0.5,3.2308539097252873,True
617,y_q_p,component_2_Q,161,417,component_Q,9216,9216,1.0,0.0019242916882933336,True
617,y_q_p,component_2_Q,161,417,component_Y,9216,4608,0.5,3.05231135467802,True
617,y_q_p,component_2_Q,161,417,three_component_pool,27648,18432,0.6666666666666666,2.0950298520305335,True
617,y_q_p,component_2_Q,161,417,concordant_washout,9216,9216,1.0,0.0016183041263372411,True
617,y_q_p,component_2_Q,17,273,component_P,9216,3264,0.3541666666666667,2.1518176923175787,True
617,y_q_p,component_2_Q,17,273,component_Q,9216,4992,0.5416666666666666,1.2696610424899182,True
617,y_q_p,component_2_Q,17,273,component_Y,9216,7872,0.8541666666666666,0.2730535518851649,True
617,y_q_p,component_2_Q,17,273,three_component_pool,27648,16128,0.5833333333333334,1.2315107622308872,True
617,y_q_p,component_2_Q,17,273,concordant_washout,9216,6912,0.75,0.3810090676310422,True
617,y_q_p,component_2_Q,2,258,component_P,9216,4608,0.5,3.7960039709377957,True
617,y_q_p,component_2_Q,2,258,component_Q,9216,4608,0.5,3.5644923124980767,True
617,y_q_p,component_2_Q,2,258,component_Y,9216,9216,1.0,0.0008543256888676482,True
617,y_q_p,component_2_Q,2,258,three_component_pool,27648,18432,0.6666666666666666,2.4537835363749134,True
617,y_q_p,component_2_Q,2,258,concordant_washout,9216,9216,1.0,0.0008471295156153225,True
617,y_q_p,component_2_Q,222,478,component_P,9216,4608,0.5,3.659096433254078,True
617,y_q_p,component_2_Q,222,478,component_Q,9216,9216,1.0,0.0008261203969459371,True
617,y_q_p,component_2_Q,222,478,component_Y,9216,4608,0.5,3.4698489351171906,True
617,y_q_p,component_2_Q,222,478,three_component_pool,27648,18432,0.6666666666666666,2.376590496256071,True
617,y_q_p,component_2_Q,222,478,concordant_washout,9216,9216,1.0,0.0006864027541144511,True
617,y_q_p,component_2_Q,24,280,component_P,9216,3264,0.3541666666666667,1.586511225524929,True
617,y_q_p,component_2_Q,24,280,component_Q,9216,6144,0.6666666666666666,0.7838545984278935,True
617,y_q_p,component_2_Q,24,280,component_Y,9216,7872,0.8541666666666666,0.34030161550060234,True
617,y_q_p,component_2_Q,24,280,three_component_pool,27648,17280,0.625,0.9035558131511415,True
617,y_q_p,component_2_Q,24,280,concordant_washout,9216,8064,0.875,0.4233652415230723,True
617,y_q_p,component_2_Q,256,512,component_P,9216,4608,0.5,3.841194253445267,True
617,y_q_p,component_2_Q,256,512,component_Q,9216,9216,1.0,0.0005782388512190918,True
617,y_q_p,component_2_Q,256,512,component_Y,9216,4608,0.5,3.6471487149417987,True
617,y_q_p,component_2_Q,256,512,three_component_pool,27648,18432,0.6666666666666666,2.4963070690794287,True
617,y_q_p,component_2_Q,256,512,concordant_washout,9216,9216,1.0,0.0004809444475108285,True
617,y_q_p,component_2_Q,3,259,component_P,9216,4608,0.5,3.639975030609768,True
617,y_q_p,component_2_Q,3,259,component_Q,9216,4608,0.5,3.3270373243375744,True
617,y_q_p,component_2_Q,3,259,component_Y,9216,9216,1.0,0.0018948316387012944,True
617,y_q_p,component_2_Q,3,259,three_component_pool,27648,18432,0.6666666666666666,2.3229690621953476,True
617,y_q_p,component_2_Q,3,259,concordant_washout,9216,9216,1.0,0.0019621451499896303,True
617,y_q_p,component_2_Q,33,289,component_P,9216,3648,0.3958333333333333,1.0773634121332314,True
617,y_q_p,component_2_Q,33,289,component_Q,9216,7104,0.7708333333333334,0.5482278460172524,True
617,y_q_p,component_2_Q,33,289,component_Y,9216,6528,0.7083333333333334,0.5910196927541963,True
617,y_q_p,component_2_Q,33,289,three_component_pool,27648,17280,0.625,0.7388703169682267,True
617,y_q_p,component_2_Q,33,289,concordant_washout,9216,8064,0.875,0.5147344186647987,True
617,y_q_p,component_2_Q,4,260,component_P,9216,4608,0.5,3.4749093497046855,True
617,y_q_p,component_2_Q,4,260,component_Q,9216,4608,0.5,3.0884557095198355,True
617,y_q_p,component_2_Q,4,260,component_Y,9216,9216,1.0,0.004673339358651701,True
617,y_q_p,component_2_Q,4,260,three_component_pool,27648,18432,0.6666666666666666,2.1893461328610573,True
617,y_q_p,component_2_Q,4,260,concordant_washout,9216,9216,1.0,0.00503484792136174,True
617,y_q_p,component_2_Q,45,301,component_P,9216,4224,0.4583333333333333,0.7920760666279157,True
617,y_q_p,component_2_Q,45,301,component_Q,9216,8832,0.9583333333333334,0.37034297782646736,True
617,y_q_p,component_2_Q,45,301,component_Y,9216,4800,0.5208333333333334,0.7270259288336981,True
617,y_q_p,component_2_Q,45,301,three_component_pool,27648,17856,0.6458333333333334,0.629814991096027,True
617,y_q_p,component_2_Q,45,301,concordant_washout,9216,8640,0.9375,0.3033491258462384,True
617,y_q_p,component_2_Q,5,261,component_P,9216,4608,0.5,3.3094250224317054,True
617,y_q_p,component_2_Q,5,261,component_Q,9216,4608,0.5,2.856093493951131,True
617,y_q_p,component_2_Q,5,261,component_Y,9216,9216,1.0,0.012000418146294349,True
617,y_q_p,component_2_Q,5,261,three_component_pool,27648,18432,0.6666666666666666,2.059172978176377,True
617,y_q_p,component_2_Q,5,261,concordant_washout,9216,9216,1.0,0.013405964961874307,True
617,y_q_p,component_2_Q,62,318,component_P,9216,4608,0.5,1.1182092081809423,True
617,y_q_p,component_2_Q,62,318,component_Q,9216,9216,1.0,0.14210054748857207,True
617,y_q_p,component_2_Q,62,318,component_Y,9216,4608,0.5,1.0713749332509281,True
617,y_q_p,component_2_Q,62,318,three_component_pool,27648,18432,0.6666666666666666,0.7772282296401476,True
617,y_q_p,component_2_Q,62,318,concordant_washout,9216,9216,1.0,0.13204080409603178,True
617,y_q_p,component_2_Q,7,263,component_P,9216,4416,0.4791666666666667,3.016975488926569,True
617,y_q_p,component_2_Q,7,263,component_Q,9216,4992,0.5416666666666666,2.453095710968167,True
617,y_q_p,component_2_Q,7,263,component_Y,9216,9024,0.9791666666666666,0.06566590082122098,True
617,y_q_p,component_2_Q,7,263,three_component_pool,27648,18432,0.6666666666666666,1.8452457002386522,True
617,y_q_p,component_2_Q,7,263,concordant_washout,9216,9216,1.0,0.0803465067628888,True
617,y_q_p,component_2_Q,85,341,component_P,9216,4608,0.5,1.9514187166765349,True
617,y_q_p,component_2_Q,85,341,component_Q,9216,9216,1.0,0.024634011789664362,True
617,y_q_p,component_2_Q,85,341,component_Y,9216,4608,0.5,1.8178733041775155,True
617,y_q_p,component_2_Q,85,341,three_component_pool,27648,18432,0.6666666666666666,1.2646420108812384,True
617,y_q_p,component_2_Q,85,341,concordant_washout,9216,9216,1.0,0.021149212722975035,True
617,y_q_p,component_2_Q,9,265,component_P,9216,3840,0.4166666666666667,2.8047803159559748,True
617,y_q_p,component_2_Q,9,265,component_Q,9216,4992,0.5416666666666666,2.1573228288848187,True
617,y_q_p,component_2_Q,9,265,component_Y,9216,8448,0.9166666666666666,0.1665784650295335,True
617,y_q_p,component_2_Q,9,265,three_component_pool,27648,17280,0.625,1.7095605366234423,True
617,y_q_p,component_2_Q,9,265,concordant_washout,9216,8064,0.875,0.21925436606497742,True
617,y_q_p,component_3_P,0,512,component_P,9216,4608,0.5,3.841194253445267,True
617,y_q_p,component_3_P,0,512,component_Q,9216,9216,1.0,0.0005782388512190918,True
617,y_q_p,component_3_P,0,512,component_Y,9216,4608,0.5,3.6471487149417987,True
617,y_q_p,component_3_P,0,512,three_component_pool,27648,18432,0.6666666666666666,2.4963070690794287,True
617,y_q_p,component_3_P,0,512,concordant_washout,9216,9216,1.0,0.0004809444475108285,True
617,y_q_p,component_3_P,1,513,component_P,9216,4608,0.5,3.5387682540086303,True
617,y_q_p,component_3_P,1,513,component_Q,9216,9216,1.0,0.0008293177342875983,True
617,y_q_p,component_3_P,1,513,component_Y,9216,4608,0.5,3.5578577793181307,True
617,y_q_p,component_3_P,1,513,three_component_pool,27648,18432,0.6666666666666666,2.365818450353683,True
617,y_q_p,component_3_P,1,513,concordant_washout,9216,9216,1.0,0.0005732845322587667,True
617,y_q_p,component_3_P,117,629,component_P,9216,9216,1.0,0.0007415874311022104,True
617,y_q_p,component_3_P,117,629,component_Q,9216,4608,0.5,3.328718499162493,True
617,y_q_p,component_3_P,117,629,component_Y,9216,4608,0.5,4.130685297208878,True
617,y_q_p,component_3_P,117,629,three_component_pool,27648,18432,0.6666666666666666,2.4867151279341577,True
617,y_q_p,component_3_P,117,629,concordant_washout,9216,9216,1.0,0.00022663431715461908,True
617,y_q_p,component_3_P,128,640,component_P,9216,9216,1.0,0.0006635259864486262,True
617,y_q_p,component_3_P,128,640,component_Q,9216,4608,0.5,3.3844097531957456,True
617,y_q_p,component_3_P,128,640,component_Y,9216,4608,0.5,4.186362282739484,True
617,y_q_p,component_3_P,128,640,three_component_pool,27648,18432,0.6666666666666666,2.523811853973893,True
617,y_q_p,component_3_P,128,640,concordant_washout,9216,9216,1.0,0.00020344498817382928,True
617,y_q_p,component_3_P,13,525,component_P,9216,5568,0.6041666666666666,0.9726232559227087,True
617,y_q_p,component_3_P,13,525,component_Q,9216,8736,0.9479166666666666,0.12753880411211665,True
617,y_q_p,component_3_P,13,525,component_Y,9216,4128,0.4479166666666667,2.481937875587639,True
617,y_q_p,component_3_P,13,525,three_component_pool,27648,18432,0.6666666666666666,1.1940333118741548,True
617,y_q_p,component_3_P,13,525,concordant_washout,9216,9216,1.0,0.011690314124621631,True
617,y_q_p,component_3_P,161,673,component_P,9216,9216,1.0,0.0004925175971230287,True
617,y_q_p,component_3_P,161,673,component_Q,9216,4608,0.5,3.532966103201988,True
617,y_q_p,component_3_P,161,673,component_Y,9216,4608,0.5,4.334581335186179,True
617,y_q_p,component_3_P,161,673,three_component_pool,27648,18432,0.6666666666666666,2.6226799853284297,True
617,y_q_p,component_3_P,161,673,concordant_washout,9216,9216,1.0,0.00015035398523658856,True
617,y_q_p,component_3_P,17,529,component_P,9216,6816,0.7395833333333334,0.5386283233309578,True
617,y_q_p,component_3_P,17,529,component_Q,9216,7968,0.8645833333333334,0.23609830346798338,True
617,y_q_p,component_3_P,17,529,component_Y,9216,3648,0.3958333333333333,2.283024960263629,True
617,y_q_p,component_3_P,17,529,three_component_pool,27648,18432,0.6666666666666666,1.0192505290208567,True
617,y_q_p,component_3_P,17,529,concordant_washout,9216,9216,1.0,0.018327400917032492,True
617,y_q_p,component_3_P,2,514,component_P,9216,4608,0.5,3.244151753005904,True
617,y_q_p,component_3_P,2,514,component_Q,9216,9216,1.0,0.0013449824567007902,True
617,y_q_p,component_3_P,2,514,component_Y,9216,4608,0.5,3.462931920540123,True
617,y_q_p,component_3_P,2,514,three_component_pool,27648,18432,0.6666666666666666,2.2361428853342424,True
617,y_q_p,component_3_P,2,514,concordant_washout,9216,9216,1.0,0.0007416858134008556,True
617,y_q_p,component_3_P,222,734,component_P,9216,9216,1.0,0.00031189099481588326,True
617,y_q_p,component_3_P,222,734,component_Q,9216,4608,0.5,3.7613200648794938,True
617,y_q_p,component_3_P,222,734,component_Y,9216,4608,0.5,4.560378699769372,True
617,y_q_p,component_3_P,222,734,three_component_pool,27648,18432,0.6666666666666666,2.7740035518812274,True
617,y_q_p,component_3_P,222,734,concordant_washout,9216,9216,1.0,9.413871784540494e-05,True
617,y_q_p,component_3_P,24,536,component_P,9216,8832,0.9583333333333334,0.1728112486858017,True
617,y_q_p,component_3_P,24,536,component_Q,9216,5376,0.5833333333333334,0.6417625282068458,True
617,y_q_p,component_3_P,24,536,component_Y,9216,4224,0.4583333333333333,2.2177569531133683,True
617,y_q_p,component_3_P,24,536,three_component_pool,27648,18432,0.6666666666666666,1.0107769100020052,True
617,y_q_p,component_3_P,24,536,concordant_washout,9216,9216,1.0,0.02460615878036397,True
617,y_q_p,component_3_P,256,768,component_P,9216,9216,1.0,0.0002521075119397127,True
617,y_q_p,component_3_P,256,768,component_Q,9216,4608,0.5,3.8680972219286582,True
617,y_q_p,component_3_P,256,768,component_Y,9216,4608,0.5,4.665899102991976,True
617,y_q_p,component_3_P,256,768,three_component_pool,27648,18432,0.6666666666666666,2.8447494774775244,True
617,y_q_p,component_3_P,256,768,concordant_washout,9216,9216,1.0,7.578243977290196e-05,True
617,y_q_p,component_3_P,3,515,component_P,9216,4608,0.5,2.9601837355390206,True
617,y_q_p,component_3_P,3,515,component_Q,9216,9216,1.0,0.002436230668323917,True
617,y_q_p,component_3_P,3,515,component_Y,9216,4608,0.5,3.366338623214271,True
617,y_q_p,component_3_P,3,515,three_component_pool,27648,18432,0.6666666666666666,2.1096528631405382,True
617,y_q_p,component_3_P,3,515,concordant_washout,9216,9216,1.0,0.0010438068245371844,True
617,y_q_p,component_3_P,33,545,component_P,9216,9216,1.0,0.03718525349405477,True
617,y_q_p,component_3_P,33,545,component_Q,9216,4608,0.5,1.3528559161391813,True
617,y_q_p,component_3_P,33,545,component_Y,9216,4608,0.5,2.5196287150190715,True
617,y_q_p,component_3_P,33,545,three_component_pool,27648,18432,0.6666666666666666,1.3032232948841025,True
617,y_q_p,component_3_P,33,545,concordant_washout,9216,9216,1.0,0.006160727445164806,True
617,y_q_p,component_3_P,4,516,component_P,9216,4608,0.5,2.6889552709203435,True
617,y_q_p,component_3_P,4,516,component_Q,9216,9216,1.0,0.004803508832809295,True
617,y_q_p,component_3_P,4,516,component_Y,9216,4608,0.5,3.268716352765039,True
617,y_q_p,component_3_P,4,516,three_component_pool,27648,18432,0.6666666666666666,1.9874917108393972,True
617,y_q_p,component_3_P,4,516,concordant_washout,9216,9216,1.0,0.001591243261702417,True
617,y_q_p,component_3_P,45,557,component_P,9216,9216,1.0,0.007097223153337739,True
617,y_q_p,component_3_P,45,557,component_Q,9216,4608,0.5,2.2162885106248322,True
617,y_q_p,component_3_P,45,557,component_Y,9216,4608,0.5,3.124969407291585,True
617,y_q_p,component_3_P,45,557,three_component_pool,27648,18432,0.6666666666666666,1.7827850470232518,True
617,y_q_p,component_3_P,45,557,concordant_washout,9216,9216,1.0,0.002018616162049825,True
617,y_q_p,component_3_P,5,517,component_P,9216,4608,0.5,2.4324880593431493,True
617,y_q_p,component_3_P,5,517,component_Q,9216,9216,1.0,0.009889699872509247,True
617,y_q_p,component_3_P,5,517,component_Y,9216,4608,0.5,3.16801454520484,True
617,y_q_p,component_3_P,5,517,three_component_pool,27648,18432,0.6666666666666666,1.8701307681401662,True
617,y_q_p,component_3_P,5,517,concordant_washout,9216,9216,1.0,0.00255355933537198,True
617,y_q_p,component_3_P,62,574,component_P,9216,9216,1.0,0.0020510152177749454,True
617,y_q_p,component_3_P,62,574,component_Q,9216,4608,0.5,2.833726337443002,True
617,y_q_p,component_3_P,62,574,component_Y,9216,4608,0.5,3.647011481698667,True
617,y_q_p,component_3_P,62,574,three_component_pool,27648,18432,0.6666666666666666,2.160929611453148,True
617,y_q_p,component_3_P,62,574,concordant_washout,9216,9216,1.0,0.0006210274204938078,True
617,y_q_p,component_3_P,7,519,component_P,9216,4608,0.5,1.980817601426903,True
617,y_q_p,component_3_P,7,519,component_Q,9216,9216,1.0,0.03541862679176525,True
617,y_q_p,component_3_P,7,519,component_Y,9216,4608,0.5,2.973399344844557,True
617,y_q_p,component_3_P,7,519,three_component_pool,27648,18432,0.6666666666666666,1.663211857687742,True
617,y_q_p,component_3_P,7,519,concordant_washout,9216,9216,1.0,0.006510396677367792,True
617,y_q_p,component_3_P,85,597,component_P,9216,9216,1.0,0.0011107532671337432,True
617,y_q_p,component_3_P,85,597,component_Q,9216,4608,0.5,3.1276183234530106,True
617,y_q_p,component_3_P,85,597,component_Y,9216,4608,0.5,3.928649969731294,True
617,y_q_p,component_3_P,85,597,three_component_pool,27648,18432,0.6666666666666666,2.3524596821504793,True
617,y_q_p,component_3_P,85,597,concordant_washout,9216,9216,1.0,0.00034046410822225935,True
617,y_q_p,component_3_P,9,521,component_P,9216,5184,0.5625,1.6065284456005298,True
617,y_q_p,component_3_P,9,521,component_Q,9216,8928,0.96875,0.07183102222617267,True
617,y_q_p,component_3_P,9,521,component_Y,9216,4320,0.46875,2.797097182117508,True
617,y_q_p,component_3_P,9,521,three_component_pool,27648,18432,0.6666666666666666,1.4918188833147368,True
617,y_q_p,component_3_P,9,521,concordant_washout,9216,9216,1.0,0.01113441531190148,True
617,y_q_p,washout,0,768,component_P,9216,9216,1.0,0.0002521075119397127,True
617,y_q_p,washout,0,768,component_Q,9216,4608,0.5,3.8680972219286582,True
617,y_q_p,washout,0,768,component_Y,9216,4608,0.5,4.665899102991976,True
617,y_q_p,washout,0,768,three_component_pool,27648,18432,0.6666666666666666,2.8447494774775244,True
617,y_q_p,washout,0,768,concordant_washout,9216,9216,1.0,7.578243977290196e-05,True
